	AntonymCount	BigramCount	HypernymCount	HyponymCount	IDFUnigramCount	Label	LemmaCount	LevenshteinEditDistance	NegativeSimilarity	PositiveSimilarity	Question	QuestionID	QuestionType	Sentence	SentenceID	SynonymCount	TrigramCount	Type	UnigramCount
5241	0	1	0	0	2.788337079	0	3	19	0.410610665	0.340294894	what year did south africa become a team in rugby	Q1776	NUM	although south africa was instrumental in the creation of the rugby world cup competition the springboks did not compete in the first two world cups in 1987 and 1991 because of antiapartheid sporting boycotts of south africa	D1680-4	-1	0	train	3
5242	0	1	0	0	3.48148426	0	3	11	0.429430221	0.37753717	what year did south africa become a team in rugby	Q1776	NUM	the team made its world cup debut in 1995  when the newly democratic south africa hosted the tournament	D1680-5	-1	0	train	3
5243	0	0	0	0	0.826678573	0	2	16	0.637444432	0.636392624	what year did south africa become a team in rugby	Q1776	NUM	the springboks then defeated the all blacks 15–12 in the final  which is now remembered as one of the greatest moments in south africas sporting history and a watershed moment in the postapartheid nationbuilding process	D1680-6	-1	0	train	1
5244	0	1	0	0	1.807507826	0	3	12	0.621822429	0.750187156	what year did south africa become a team in rugby	Q1776	NUM	south africa regained their title as champions 12 years later when they defeated england 15–6 in the 2007 final 	D1680-7	-1	0	train	2
5245	0	0	0	0	2.079441542	0	1	21	0.436990571	0.503783428	what year did south africa become a team in rugby	Q1776	NUM	as a result of the 2007 world cup tournament the springboks were promoted to first place in the irb world rankings a position they held until july the following year when new zealand regained the top spot	D1680-8	0	0	train	1
5246	0	0	0	0	0	0	0	8	0.339809559	0.253945358	what year did south africa become a team in rugby	Q1776	NUM	the springboks play in green and gold jerseys and their emblems are the springbok and the protea 	D1680-9	0	0	train	0
5247	0	1	0	0	2.788337079	1	3	16	0.551277109	0.627164501	what year did south africa become a team in rugby	Q1776	NUM	the side has been playing international rugby since 1891 when a british isles side toured the nation playing south africa in their first test on 30 july	D1680-10	-1	0	train	3
5248	0	1	0	0	1.807507826	0	2	15	0.515162007	0.418713464	what year did south africa become a team in rugby	Q1776	NUM	south africa was coached by jake white  who led the boks to the 2007 world cup title announcing his resignation effectively from the end of 2007	D1680-11	-1	0	train	2
5249	0	0	0	0	0.980829253	0	1	19	0.594071103	0.540398948	what year did south africa become a team in rugby	Q1776	NUM	his replacements  peter de villiers  contract expired in 2011 following a 11–9 defeat to australia in the rugby world cup quarterfinal who then stated he would not be signing a new deal	D1680-12	0	0	train	1
5250	0	0	0	0	0	0	0	15	0.531777343	0.456213417	what year did south africa become a team in rugby	Q1776	NUM	the previous captain was john smit  who before he retired in 2011 played hooker for most of his career although he has also been a prop  mainly in 2008 and 2009	D1680-13	0	0	train	0
5251	0	0	0	0	0	0	0	15	0.464763101	0.54236088	what year did south africa become a team in rugby	Q1776	NUM	due to smit being unavailable for the november 2010 tests after surgery lock victor matfield took smits place as captain for that tour	D1680-14	0	0	train	0
5252	0	0	0	0	0	0	0	6	0.399308274	0.318950827	what year did south africa become a team in rugby	Q1776	NUM	the current captain is jean de villiers 	D1680-15	0	0	train	0
5253	0	2	0	0	1.832581464	1	2	9	0.51099574	0.534535122	what is a discipline of study	Q1778	DESC	an academic discipline or field of study is a branch of knowledge that is taught and researched at the college or university level	D1682-0	0	0	train	2
5254	0	0	0	0	0	1	1	14	0.551678042	0.620213097	what is a discipline of study	Q1778	DESC	disciplines are defined in part and recognized by the academic journals in which research is published and the learned societies and academic departments or faculties to which their practitioners belong	D1682-1	1	0	train	0
5255	0	0	0	0	0.916290732	0	1	11	0.527422155	0.476645353	what is a discipline of study	Q1778	DESC	however there exists no formal criteria for when educational programs and scholarly journals form an academic discipline	D1682-2	1	0	train	1
5256	0	0	0	0	0	0	1	25	0.495953748	0.332239487	what is a discipline of study	Q1778	DESC	a huge difference exists between on the one hand well established disciplines that exist in almost all universities all over the world have a long history and have a well established set of journals and conferences and on the other hand suggestions for new fields supported only by few universities and publications	D1682-3	1	0	train	0
5257	0	1	0	0	0.916290732	0	1	10	0.414264985	0.285290639	what is a discipline of study	Q1778	DESC	fields of study usually have several subdisciplines or branches and the distinguishing lines between these are often both arbitrary and ambiguous	D1682-4	1	0	train	1
5258	0	0	0	1	3.688879454	0	2	21	0.60228473	0.64142899	who did john f kennedy run against	Q1782	HUM	john fitzgerald jack kennedy may 29 1917 – november 22 1963 often referred to by his initials jfk was the 35th president of the united states  serving from 1961 until his death in 1963	D660-0	-1	0	train	2
5259	0	0	0	1	0.693147181	0	1	24	0.450872119	0.422970455	who did john f kennedy run against	Q1782	HUM	after military service as commander of the motor torpedo boats pt109 and pt59 during world war ii in the south pacific  kennedy represented massachusetts 11th congressional district in the us house of representatives from 1947 to 1953 as a democrat 	D660-1	-1	0	train	1
5260	0	0	0	0	0	0	0	6	0.421315588	0.429247961	who did john f kennedy run against	Q1782	HUM	thereafter he served in the us senate from 1953 until 1960	D660-2	0	0	train	0
5261	0	0	0	0	0.693147181	1	1	12	0.35139833	0.374720397	who did john f kennedy run against	Q1782	HUM	kennedy defeated vice president and republican candidate richard nixon in the 1960 us presidential election 	D660-3	-1	0	train	1
5262	0	0	0	1	0	0	0	17	0.406856583	0.407525967	who did john f kennedy run against	Q1782	HUM	at 43 years of age he is the youngest to have been elected to the office the secondyoungest president after theodore roosevelt  and the first person born in the 20th century to serve as president	D660-4	0	0	train	0
5263	0	0	0	0	0.693147181	0	1	9	0.544702829	0.580371291	who did john f kennedy run against	Q1782	HUM	a catholic  kennedy is the only non protestant president and is the only president to have won a pulitzer prize 	D660-5	-1	0	train	1
5264	0	0	1	0	0	0	0	22	0.490529178	0.424665172	who did john f kennedy run against	Q1782	HUM	events during his presidency included the bay of pigs invasion  the cuban missile crisis  the building of the berlin wall  the space race  the africanamerican civil rights movement  and early stages of the vietnam war 	D660-6	1	0	train	0
5265	0	0	1	0	0.693147181	0	1	17	0.40191511	0.394898914	who did john f kennedy run against	Q1782	HUM	therein kennedy increased the number of military advisers special operation forces and helicopters in an effort to curb the spread of communism in south east asia	D660-7	-1	0	train	1
5266	0	0	0	0	0.693147181	0	1	11	0.396174203	0.410990522	who did john f kennedy run against	Q1782	HUM	the kennedy administration adopted the policy of the strategic hamlet program which was implemented by the south vietnamese government	D660-8	-1	0	train	1
5267	0	0	0	0	0	0	0	14	0.325644531	0.322978637	who did john f kennedy run against	Q1782	HUM	it involved certain forced relocation village internment and segregation of rural south vietnamese from the northern and southern communist insurgents	D660-9	0	0	train	0
5268	0	0	0	0	0.693147181	0	1	7	0.410000427	0.490091613	who did john f kennedy run against	Q1782	HUM	kennedy was assassinated on november 22 1963 in dallas  texas	D660-10	-1	0	train	1
5269	0	0	0	1	0	0	0	16	0.406963594	0.360006021	who did john f kennedy run against	Q1782	HUM	lee harvey oswald was charged with the crime but he was shot and killed by jack ruby two days later before a trial could take place	D660-11	1	0	train	0
5270	0	0	0	0	0	0	0	8	0.702802322	0.728465965	who did john f kennedy run against	Q1782	HUM	the fbi and the warren commission officially concluded that oswald was the lone assassin	D660-12	0	0	train	0
5271	0	0	0	0	0.693147181	0	1	15	0.506777366	0.43996291	who did john f kennedy run against	Q1782	HUM	however the united states house select committee on assassinations hsca concluded that those investigations were flawed and that kennedy was probably assassinated as the result of a conspiracy 	D660-13	-1	0	train	1
5272	0	0	0	0	0.693147181	0	1	15	0.490724017	0.455301033	who did john f kennedy run against	Q1782	HUM	however abc news in their investigation the kennedy assassination beyond conspiracy confirmed the findings of the warren commission having concluded oswald acted alone	D660-14	-1	0	train	1
5273	0	0	0	0	0	0	1	14	0.457276939	0.38972127	who did john f kennedy run against	Q1782	HUM	kennedys controversial department of defense tfx fighter bomber program led to a congressional investigation that lasted from 1963 to 1970	D660-15	-1	0	train	0
5274	0	0	0	1	0	0	1	8	0.313005165	0.249093784	who did john f kennedy run against	Q1782	HUM	since the 1960s information concerning kennedys private life has come to light	D660-16	-1	0	train	0
5275	0	0	1	0	0	0	1	11	0.331408883	0.237111673	who did john f kennedy run against	Q1782	HUM	details of kennedys health problems in which he struggled have become better known especially since the 1990s	D660-17	-1	0	train	0
5276	0	0	0	0	0	0	1	11	0.577078413	0.493505798	who did john f kennedy run against	Q1782	HUM	although initially kept secret from the general public reports of kennedys philandering have garnered much press	D660-18	-1	0	train	0
5277	0	0	0	0	0.693147181	0	1	8	0.488680623	0.420381029	who did john f kennedy run against	Q1782	HUM	kennedy ranks highly in public opinion ratings of us presidents 	D660-19	-1	0	train	1
5278	0	2	1	0	0.693147181	1	1	22	0.320994183	0.548260873	who wrote stand by me	Q1783	HUM	stand by me is a song originally performed by ben e king and written by king jerry leiber  and mike stoller  inspired by the spiritual lord stand by me plus two lines rooted in psalms 462–3	D1270-0	0	1	train	1
5279	0	0	0	0	0	0	0	4	0.335578398	0.23463091	who wrote stand by me	Q1783	HUM	there have been over 400 recorded versions of the song	D1270-1	0	0	train	0
5280	0	0	0	0	0	0	0	18	0.25254199	0.202818483	what are metaphors used for	Q1784	DESC	a political cartoon from an 1894 puck magazine by illustrator sd ehrhart shows a farm woman labeled democratic party sheltering from a tornado of political change	D1686-0	0	0	train	0
5281	0	0	1	0	0	1	1	11	0.533977932	0.514726449	what are metaphors used for	Q1784	DESC	a metaphor is a figure of speech that describes a subject by asserting that it is on some point of comparison the same as another otherwise unrelated object	D1686-1	0	0	train	0
5282	0	0	1	0	0	1	1	17	0.543811129	0.573116062	what are metaphors used for	Q1784	DESC	metaphor is a type of analogy and is closely related to other rhetorical figures of speech that achieve their effects via association comparison or resemblance including allegory  hyperbole  and simile 	D1686-2	0	0	train	0
5283	0	0	0	0	0	0	1	10	0.614060026	0.609603248	what are metaphors used for	Q1784	DESC	in simpler terms a metaphor compares two objects or things without using the words like or as	D1686-3	0	0	train	0
5284	0	0	0	0	0	0	1	9	0.531445016	0.538768545	what are metaphors used for	Q1784	DESC	one of the most prominent examples of a metaphor in english literature is the all the worlds a stage monologue from as you like it 	D1686-4	0	0	train	0
5285	0	0	0	0	0	0	0	2	0.331666933	0.274279421	what are metaphors used for	Q1784	DESC	all the worlds a stage	D1686-5	0	0	train	0
5286	0	0	0	0	0	0	0	4	0.320043155	0.257805199	what are metaphors used for	Q1784	DESC	and all the men and women merely players	D1686-6	0	0	train	0
5287	0	0	0	0	0	0	0	7	0.364717816	0.329993113	what are metaphors used for	Q1784	DESC	they have their exits and their entrances — william shakespeare  as you like it  27	D1686-7	0	0	train	0
