	BigramCount	IDFUnigramCount	Label	LemmaCount	Question	QuestionID	Sentence	SentenceID	TrigramCount	Type	UnigramCount
5465	0.0	0.5389965007326871	0.0	1.0	what president made decision to buy louisiana	Q1837	the louisiana purchase  sale of louisiana was the acquisition by the united states of america in 1803 of of france s claim to the territory of louisiana 	D1738-1	0.0	train	1.0
5466	0.0	0.5389965007326871	0.0	1.0	what president made decision to buy louisiana	Q1837	the us paid 50 million francs  11 250000 plus cancellation of debts worth 18 million francs 3750000 for a total sum of 15 million dollars less than 3 cents per acre for the louisiana territory  million in dollars less than 42 cents per acre	D1738-2	0.0	train	1.0
5467	0.0	0.5389965007326871	0.0	1.0	what president made decision to buy louisiana	Q1837	the louisiana territory encompassed all or part of 15 present us states and two canadian provinces 	D1738-3	0.0	train	1.0
5468	0.0	0.5389965007326871	0.0	1.0	what president made decision to buy louisiana	Q1837	the land purchased contained all of presentday arkansas  missouri  iowa  oklahoma  kansas  and nebraska  parts of minnesota that were west of the mississippi river  most of north dakota  most of south dakota  northeastern new mexico  northern texas  the portions of montana  wyoming  and colorado east of the continental divide  louisiana west of the mississippi river including the city of new orleans  and small portions of land that would eventually become part of the canadian provinces of alberta and saskatchewan 	D1738-4	0.0	train	1.0
5469	0.0	0.0	0.0	0.0	what president made decision to buy louisiana	Q1837	france controlled this vast area from 1699 until 1762 the year it gave the territory to its ally spain	D1738-5	0.0	train	0.0
5470	0.0	0.0	0.0	0.0	what president made decision to buy louisiana	Q1837	under napoleon bonaparte france took back the territory in 1800 in the hope of building an empire in north america	D1738-6	0.0	train	0.0
5471	0.0	0.0	0.0	0.0	what president made decision to buy louisiana	Q1837	a slave revolt in haiti and an impending war with britain however led france to abandon these plans and sell the entire territory to the united states who had originally intended only to seek the purchase of new orleans and its adjacent lands	D1738-7	0.0	train	0.0
5472	0.0	0.5389965007326871	1.0	1.0	what president made decision to buy louisiana	Q1837	the purchase of the territory of louisiana took place during the presidency of thomas jefferson 	D1738-8	0.0	train	1.0
5473	0.0	0.0	0.0	0.0	what president made decision to buy louisiana	Q1837	at the time the purchase faced domestic opposition because it was thought to be unconstitutional 	D1738-9	0.0	train	0.0
5474	0.0	0.0	0.0	0.0	what president made decision to buy louisiana	Q1837	although he agreed that the us constitution did not contain provisions for acquiring territory jefferson decided to go ahead with the purchase anyway in order to remove frances presence in the region and to protect both us trade access to the port of new orleans and free passage on the mississippi river	D1738-10	0.0	train	0.0
5475	0.0	0.5389965007326871	0.0	1.0	what president made decision to buy louisiana	Q1837	ceremony at place darmes new orleans marking transfer of louisiana to the united states 10 march 1804 as depicted by thure de thulstrup 	D1738-11	0.0	train	1.0
5476	1.0	2.1439800628174073	1.0	2.0	who sang cool jerk	Q1838	cool jerk is a popular song written by donald storball and originally performed by the capitols 	D1739-0	0.0	train	2.0
5477	0.0	0.0	0.0	0.0	who sang cool jerk	Q1838	released in 1966  it reached no 2 on the american rb chart and no 7 on the pop chart	D1739-1	0.0	train	0.0
5478	0.0	0.0	0.0	0.0	who sang cool jerk	Q1838	the backing track for this song was actually recorded secretly by the motown house band the funk brothers 	D1739-2	0.0	train	0.0
5479	0.0	0.9808292530117262	0.0	1.0	who sang cool jerk	Q1838	per one of the funk brothers the song was originally to be called pimp jerk	D1739-3	0.0	train	1.0
5480	0.0	2.1439800628174073	0.0	2.0	who sang cool jerk	Q1838	this was taken from watching neighborhood pimps who would dance in the clubs but were too cool to do the jerk like regular folks	D1739-4	0.0	train	2.0
5481	0.0	0.9808292530117262	0.0	1.0	who sang cool jerk	Q1838	their version was subsequently named the pimp jerk	D1739-5	0.0	train	1.0
5482	0.0	0.0	0.0	0.0	who sang cool jerk	Q1838	the producer was afraid that a song with the word pimp in the title would be banned or not receive much positive attention and had the title changed to its current form	D1739-6	0.0	train	0.0
5483	0.0	0.0	0.0	0.0	who sang cool jerk	Q1838	the gogos  todd rundgren  big trouble  human sexual response  the la de das  the creation  and the coasters have covered the song	D1739-7	0.0	train	0.0
5484	0.0	0.0	0.0	0.0	who sang cool jerk	Q1838	todd rundgren did his version in an odd time signature 74 giving an obviously jerky feel to the song	D1739-8	0.0	train	0.0
5485	0.0	0.0	0.0	0.0	who sang cool jerk	Q1838	the gogos covered the song for their 1982 album vacation and later rerecorded it for their 1990 album greatest 	D1739-9	0.0	train	0.0
5486	1.0	2.1439800628174073	0.0	2.0	who sang cool jerk	Q1838	in the feature film home alone 2 lost in new york  uncle frank  gerry bamman  sings cool jerk in the shower	D1739-10	0.0	train	2.0
5487	0.0	1.1631508098056809	0.0	1.0	who sang cool jerk	Q1838	a version of the song with different lyrics do the cool whip is used in cool whip commercials	D1739-11	0.0	train	1.0
5488	1.0	2.1439800628174073	0.0	2.0	who sang cool jerk	Q1838	a recording of cool jerk by ricardo ray is featured in the feature film donnie brasco 1997	D1739-12	0.0	train	2.0
5489	0.0	0.0	0.0	0.0	who sang cool jerk	Q1838	the song features in the film standing in the shadows of motown  performed by the funk brothers with lead vocals by bootsy collins 	D1739-13	0.0	train	0.0
5490	0.0	0.0	0.0	0.0	who sang cool jerk	Q1838	the song is heard briefly in the animated feature madagascar 3 europes most wanted 	D1739-14	0.0	train	0.0
5491	0.0	0.0	0.0	0.0	who sang cool jerk	Q1838	despite this reason it is listed in some variations of the films soundtrack 	D1739-15	0.0	train	0.0
5492	2.0	0.5596157879354227	0.0	1.0	what is a league in the sea	Q1839	a league is a unit of length or rarely area 	D157-0	0.0	train	1.0
5493	0.0	0.0	0.0	0.0	what is a league in the sea	Q1839	it was long common in europe and latin america  but it is no longer an official unit in any nation	D157-1	0.0	train	0.0
5494	0.0	0.5596157879354227	0.0	1.0	what is a league in the sea	Q1839	the league originally referred to the distance a person could walk in an hour 	D157-2	0.0	train	1.0
5495	0.0	0.0	0.0	0.0	what is a league in the sea	Q1839	since the middle ages many values have been specified in several countries	D157-3	0.0	train	0.0
5496	1.0	1.9459101490553132	1.0	1.0	what is a league in the sea	Q1839	in the context of nautical distances the 3 mile 48 km distance corresponds to how far an observer of average height 59 or 178 m can see when standing at sea level	D157-4	0.0	train	1.0
5497	0.0	0.5596157879354227	0.0	1.0	what is a league in the sea	Q1839	thus a ship traveling one league has reached what was previously the farthest visible distance on the horizon	D157-5	0.0	train	1.0
5498	1.0	0.5596157879354227	0.0	1.0	what is a league in the sea	Q1839	the lack of a historical and global standard for the exact measure of a league can be accounted for by the variable elevation of the observer ie sightings from a ships deck vs masthead	D157-6	0.0	train	1.0
5499	0.0	2.4849066497880004	0.0	1.0	when will ie9 be released	Q1845	windows internet explorer 9 ie9 is a version of the internet explorer web browser from microsoft 	D1744-0	0.0	train	1.0
5500	0.0	1.791759469228055	1.0	1.0	when will ie9 be released	Q1845	it was released to the public on march 14 2011	D1744-1	0.0	train	1.0
5501	0.0	1.791759469228055	0.0	1.0	when will ie9 be released	Q1845	microsoft has released internet explorer 9 as a major outofband version that is not tied to the release schedule of any particular version of windows unlike previous versions	D1744-2	0.0	train	1.0
5502	0.0	0.0	0.0	0.0	when will ie9 be released	Q1845	it is the first version since internet explorer 2 to not be bundled with a windows operating system although some oems have installed it with windows 7 on their pcs as well as new windows 7 laptops	D1744-3	0.0	train	0.0
5503	0.0	0.0	0.0	0.0	when will ie9 be released	Q1845	the system requirements for internet explorer 9 are windows 7  windows server 2008 r2  windows vista service pack 2 or windows server 2008 sp2 with the platform update 	D1744-4	0.0	train	0.0
5504	0.0	0.0	0.0	0.0	when will ie9 be released	Q1845	windows xp and earlier are not supported	D1744-5	0.0	train	0.0
5505	0.0	0.0	0.0	0.0	when will ie9 be released	Q1845	internet explorer 9 is the last version of internet explorer to be supported on windows vista	D1744-6	0.0	train	0.0
5506	0.0	0.0	0.0	0.0	when will ie9 be released	Q1845	both ia32 and x64 builds are available	D1744-7	0.0	train	0.0
5507	0.0	0.0	0.0	0.0	when will ie9 be released	Q1845	internet explorer 9 supports several css 3 properties embedded icc v2 or v4 color profiles support via windows color system  and has improved javascript performance	D1744-8	0.0	train	0.0
5508	0.0	0.0	0.0	0.0	when will ie9 be released	Q1845	it is the last of the five major web browsers to implement support for scalable vector graphics svg 	D1744-9	0.0	train	0.0
5509	0.0	0.0	0.0	0.0	when will ie9 be released	Q1845	it also features hardwareaccelerated graphics rendering using direct2d  hardwareaccelerated text rendering using directwrite  hardwareaccelerated video rendering using media foundation  imaging support provided by windows imaging component  and high fidelity printing powered by the xml paper specification xps print pipeline	D1744-10	0.0	train	0.0
5510	0.0	0.0	0.0	0.0	when will ie9 be released	Q1845	internet explorer 9 also supports the html5 video and audio tags and the web open font format 	D1744-11	0.0	train	0.0
5511	0.0	2.1972245773362196	0.0	2.0	when did classification of races begin	Q1849	race is a classification system used to categorize humans into large and distinct populations or groups by anatomical  cultural  ethnic  genetic  geographical  historical linguistic  religious  or social affiliation	D1748-0	0.0	train	1.0
5512	0.0	0.0	1.0	0.0	when did classification of races begin	Q1849	first used to denote national affiliations the term began to be used to relate to physical traits in the 17th century	D1748-1	0.0	train	0.0
5513	0.0	0.0	0.0	0.0	when did classification of races begin	Q1849	in the early 20th century the term was often used in a taxonomic sense  to denote genetically differentiated human populations defined by phenotype 	D1748-2	0.0	train	0.0
5514	0.0	0.0	0.0	1.0	when did classification of races begin	Q1849	while biologists sometimes use the concept of race to make distinctions among fuzzy sets of traits others in the scientific community suggest that the idea of race often is used in a naive or simplistic way ie that among humans race has no taxonomic significance all living humans belong to the same species homo sapiens and subspecies homo sapiens sapiens	D1748-3	0.0	train	0.0
5515	1.0	2.1972245773362196	0.0	1.0	when did classification of races begin	Q1849	social conceptions and groupings of races vary over time involving folk taxonomies	D1748-4	0.0	train	1.0
5516	0.0	0.0	0.0	0.0	when did classification of races begin	Q1849	that define of individuals based on perceived traits	D1748-5	0.0	train	0.0
5517	0.0	0.0	0.0	0.0	when did classification of races begin	Q1849	scientists consider biological essentialism obsolete and generally discourage racial explanations for collective differentiation in both physical and behavioral traits	D1748-6	0.0	train	0.0
5518	0.0	0.0	0.0	1.0	when did classification of races begin	Q1849	since the second half of the 20th century the associations of race with the ideologies and theories that grew out of the work of 19thcentury anthropologists and physiologists has led to the use of the word race itself becoming problematic	D1748-7	0.0	train	0.0
5519	0.0	0.0	0.0	0.0	when did classification of races begin	Q1849	although still used in general contexts it is now often replaced by other words which are less ambiguous and emotionally charged such as populations  people s ethnic groups or communities depending on context	D1748-8	0.0	train	0.0
